# Time	NodeID	serviceID
1.74314421859	11	3
1.74660626078	8	9
1.75670995941	14	9
1.7577922773	9	1
1.78058832056	8	6
1.78438470686	14	6
1.7878245439	12	1
1.78924287357	13	1
1.79000316874	12	3
1.80350776323	14	2
1.81364035212	13	3
1.81824890478	8	1
1.82350197488	12	5
1.82736847225	14	2
1.83373401509	8	6
1.83697706413	9	5
1.85285662499	12	2
1.86745133082	12	1
1.87349257135	8	1
1.87969963391	10	3
1.88197667205	13	5
1.89161929171	13	2
1.906256847	10	3
1.90795549497	10	3
1.91929308497	7	1
1.93364772149	11	9
1.9349355098	8	1
1.93790039473	9	4
1.94294609678	13	1
1.94627842273	7	8
1.95532723134	13	6
1.95897435914	11	3
1.96183848189	8	1
1.96719701749	11	3
1.97572974967	10	3
1.98101972203	10	2
1.99609531822	7	2
2.00074435396	10	1
2.01268563258	12	4
2.01418843387	10	2
2.02058763738	12	3
2.03245209813	11	5
2.0330732153	11	6
2.0336115054	9	1
2.03998917638	8	1
2.04747214002	13	7
2.05906521079	10	5
2.05912965252	13	4
2.13976301908	7	5
2.15274951592	14	6
2.1561452237	13	3
2.16015292178	14	2
2.18290271607	12	3
2.19524111895	9	1
2.21936427009	12	6
2.2242888098	7	2
2.22677546875	14	8
2.23560717819	13	2
2.23827329128	13	1
2.23886008029	10	1
2.24829618254	9	5
2.25547301293	11	7
2.25982820147	12	4
2.26708747366	8	9
2.29364582569	8	4
2.30038323404	10	1
2.30347395337	13	1
2.30351277412	10	1
2.31896236237	10	9
2.32401269481	8	3
2.32816033298	13	8
2.34399755505	11	3
2.34793010657	13	1
2.35252991287	14	3
2.35460981526	14	5
2.36791283745	11	7
2.37085170594	11	5
2.37130694146	8	1
2.37748605956	10	1
2.39404101868	8	3
2.39529805278	13	1
2.40979854997	12	8
2.41560816603	13	2
2.42966611442	7	1
2.43165537361	12	1
2.45214198648	8	2
2.45784851566	9	2
2.46563721567	14	2
2.47146730204	9	3
2.47449171293	14	1
2.4897930663	13	5
2.49265354965	11	5
2.50343049929	10	3
2.52302725121	13	4
2.52428565381	10	2
2.53552132787	10	5
2.53802593555	7	1
2.54532722814	10	1
2.55522960785	11	1
2.5718237091	9	2
2.58062886635	13	1
2.58566374003	8	3
2.58645911061	7	6
2.60136687099	9	5
2.60376796175	10	7
2.61803773124	11	4
2.62795297655	8	1
2.64590666254	9	2
2.65198742592	13	1
2.66256491537	10	3
2.69321056993	12	2
2.71203490943	11	4
2.72418925355	7	6
2.72903583569	13	1
2.74199892403	8	2
2.74781847282	10	5
2.75083096424	10	2
2.75523708887	9	5
2.75687659678	13	4
2.75712531101	13	1
2.76773491811	13	1
2.80352378293	12	8
2.80596393505	12	2
2.80791114259	11	9
2.82166702178	12	2
2.82472875364	9	5
2.83633299066	12	1
2.86178055171	12	2
2.86181170132	14	7
2.8690258222	10	1
2.87303135919	7	7
2.87586552791	13	6
2.87771490573	7	5
2.87955791801	13	8
2.88866792543	9	3
2.89029394978	9	1
2.90668749235	10	1
2.93363236969	13	1
2.93709586208	14	1
2.94149346979	10	2
2.94463838234	12	2
2.94836010062	8	3
2.98622613089	7	4
2.98927029861	10	3
3.00204963984	12	3
3.00225864657	10	1
3.01367568344	9	6
3.01709745461	10	1
3.02463220311	11	9
3.06034016592	14	4
3.06433662692	8	8
3.07315904362	10	5
3.07751863161	8	8
3.08153323994	10	1
3.0984809711	9	9
3.10299385879	10	2
3.11826255267	9	9
3.11827268574	14	1
3.11961769406	8	9
3.12616489524	8	7
3.14124353886	10	1
3.14920369714	12	9
3.15111328712	14	5
3.15282593766	13	3
3.16875474366	9	6
3.17184391695	11	3
3.21878161893	10	9
3.22650071922	9	9
3.22860778479	7	6
3.2472344311	7	1
3.25805574848	8	4
3.26253334144	8	4
3.2678374429	9	6
3.27042906404	13	3
3.29879200631	10	4
3.30867565263	12	5
3.31154173832	8	2
3.34053596666	8	1
3.34648129497	10	3
3.35359235017	7	5
3.38529421224	14	8
3.41160319465	10	8
3.41451588747	8	6
3.42392400168	13	1
3.42403430272	11	6
3.42892209109	7	4
3.43385296161	8	1
3.44011369893	7	1
3.4525092691	11	1
3.45892858168	9	1
3.46727383109	11	1
3.46939059387	13	3
3.46983136845	8	7
3.49888985339	11	8
3.54043871463	7	2
3.55155232586	9	2
3.55520656914	13	1
3.55664476658	12	4
3.57108690227	13	7
3.57153134632	9	6
3.5815069337	8	2
3.59032300964	13	4
3.60710546771	14	1
3.61915872625	11	1
3.6465719973	8	1
3.66961410016	9	1
3.67842098871	10	1
3.69259644184	7	1
3.70304905127	12	1
3.70918632036	14	2
3.71983443948	12	4
3.7276748522	7	2
3.74443929179	13	2
3.74878287891	12	7
3.75596546543	8	7
3.75723070256	11	1
3.77046402668	13	8
3.77261259232	12	1
3.77634143247	12	1
3.79093226188	10	2
3.80896203663	13	1
3.81334678074	8	6
3.82450388746	9	6
3.82981802684	13	6
3.83193133079	12	2
3.83324798358	11	1
3.84281947101	10	1
3.84891628245	9	7
3.85576869381	13	1
3.87558161744	7	7
3.8786230207	10	1
3.89614301232	11	9
3.90251791527	13	8
3.91234040851	11	1
3.91706746362	14	3
3.91865605731	14	8
3.92887590463	14	7
3.93867662216	8	3
3.96056033605	10	1
3.96330852747	11	1
3.96602906843	14	7
3.97224475579	8	1
3.98056697457	13	8
3.9806235052	12	6
4.07103448069	13	7
4.07816977482	13	6
4.07935651128	9	6
4.09055254987	12	1
4.09628424152	8	2
4.09913388214	14	3
4.10675560279	13	2
4.11750499367	8	3
4.1232326305	12	1
4.12825521547	10	2
4.13696303083	7	9
4.15859471368	11	1
4.16805202753	12	1
4.16846341567	11	6
4.20173889131	13	7
4.20223833516	10	1
4.20770372128	7	2
4.23354847003	10	4
4.23530843463	11	2
4.24422941376	8	2
4.25123239848	8	2
4.26113728368	7	4
4.27513840475	14	9
4.2770851539	9	2
4.2871479381	11	3
4.29861197789	11	5
4.30287188625	14	4
4.3046842041	12	2
4.3054764637	10	5
4.32051801292	9	4
4.32237207204	14	1
4.32982286891	7	2
4.35118273287	10	5
4.35526500399	13	9
4.37454840263	12	7
4.39749626993	11	3
4.40152779538	10	8
4.44322544261	10	2
4.4644692702	8	2
4.49417232364	9	9
4.54903323749	7	5
4.55070576772	13	4
4.5628952754	8	3
4.57483043879	10	1
4.5851671174	8	1
4.59683206513	9	2
4.61259924382	13	8
4.62960184303	12	1
4.63562811952	9	1
4.64229378479	7	8
4.65054104737	7	1
4.66994605865	8	1
4.68751890645	7	7
4.69479918173	9	1
4.70711370263	12	1
4.70855549126	12	8
4.71687825724	8	8
4.71778620604	9	2
4.72485451222	12	3
4.72592820207	7	3
4.73628422644	12	1
4.74407128988	14	7
4.7618856607	14	1
4.76259516482	12	9
4.77071763501	11	1
4.77189278916	14	6
4.77338514073	7	7
4.77485633135	9	1
4.79466396606	9	6
4.801404185	10	8
4.80960367335	7	2
4.81062989986	13	1
4.82886777957	11	1
4.8357122395	8	3
4.83988060967	13	4
4.84244576443	11	2
4.8566415601	14	8
4.87020456976	12	7
4.87465444892	12	1
4.88973030862	12	3
4.89609738477	10	2
4.92085027439	12	2
4.9259731756	7	9
4.94611081077	12	2
4.95201648302	11	1
4.95408599799	8	3
4.95525105384	12	2
4.96245694734	8	9
4.97080161524	9	5
4.97777762976	12	2
4.98929528412	13	2
5.01145739126	14	9
5.05291569967	9	1
5.05389710165	14	2
5.05509742466	7	2
5.05775967984	13	2
5.057804849	13	4
5.08513013436	14	6
5.08733292994	13	8
5.10604802009	13	1
5.10871768052	8	2
5.12518813114	12	2
5.13968465061	9	2
5.1484268002	10	7
5.15973337554	10	4
5.16069904568	8	5
5.16388556121	10	4
5.17463993375	12	4
5.1854288313	14	3
5.18671104821	13	8
5.1880411889	8	3
5.19410909704	11	2
5.19884491536	9	2
5.21610327676	14	1
5.22265315373	8	1
5.23550547458	13	2
5.24995349495	12	3
5.25287329897	12	1
5.25620736643	10	4
5.28273525029	8	3
5.28365154156	11	3
5.29483447533	8	1
5.29520822042	7	6
5.30972181042	12	5
5.31502307102	14	2
5.33048988999	7	9
5.35235277718	10	3
5.36522367759	14	8
5.37769166559	9	3
5.387730368	9	8
5.39618720688	14	3
5.39897071117	8	7
5.40708594517	14	1
5.40852660581	12	5
5.41106260897	10	7
5.4252194733	12	4
5.46975893945	8	2
5.48132496811	14	4
5.48573382845	12	3
5.49661746649	7	3
5.49820255732	7	6
5.52896010907	12	3
5.53673835627	8	5
5.53695343393	14	7
5.54575962533	7	2
5.54812277304	13	9
5.54958901501	10	3
5.55437178284	9	1
5.58944876912	12	1
5.59488472713	7	2
5.60855052329	7	1
5.64296212268	13	7
5.65014983194	14	1
5.65915197083	11	7
5.66163054156	12	3
5.66578225665	7	1
5.6667141299	14	4
5.67500523433	13	9
5.68153374772	11	5
5.68177966545	12	5
5.71451726971	7	8
5.71578317828	12	1
5.71895764088	12	2
5.7236375502	7	1
5.74103846243	9	2
5.74907334694	14	3
5.74929532551	7	2
5.75351192514	8	4
5.75891882496	7	1
5.76737025822	9	7
5.77619399163	12	3
5.79142188427	11	4
5.80371103974	8	5
5.83637888596	12	4
5.85005537302	11	2
5.88611293669	11	9
5.9052366933	14	7
5.94635798703	11	5
5.96103690279	13	7
5.96472381027	10	9
5.96508121187	9	2
5.96629903346	10	9
5.97348800225	11	3
5.97884290681	9	2
5.97968077225	8	9
5.98159400643	14	3
5.99359158798	13	7
6.00376467746	11	7
6.01458840256	11	3
6.05333449883	13	5
6.07226668223	10	1
6.08135858234	7	2
6.09009157195	11	2
6.10662391014	12	3
6.10793506855	11	3
6.11056187205	7	2
6.11328638907	11	7
6.13673541653	8	1
6.15075535126	9	1
6.15358605948	11	2
6.15994846039	8	1
6.17229860024	7	2
6.17516498905	14	2
6.17673501303	9	1
6.17701131049	14	7
6.18241334372	8	9
6.18520186647	9	7
6.19391074701	14	1
6.23783137919	11	7
6.25367943405	10	5
6.26928504794	7	1
6.27112199082	9	1
6.2787409207	12	1
6.27963974275	13	7
6.28049250796	8	9
6.29418477416	12	2
6.29950275469	11	2
6.31245617433	8	1
6.31523574387	14	1
6.33449097822	9	1
6.3404014928	12	6
6.35473105356	14	4
6.36185815231	13	1
6.3728497294	11	9
6.37981626987	10	1
6.3863449336	10	7
6.38857146318	12	3
6.39437630023	12	2
6.41091650863	8	2
6.42107375462	12	4
6.43296587559	9	5
6.44711881346	7	1
6.44955718665	9	3
6.46604549872	9	8
6.4810784034	9	7
6.48753829089	11	3
6.49363017569	10	1
6.50670532829	8	3
6.50741784278	14	1
6.51037973986	7	1
6.53106114287	8	1
6.53296774233	8	2
6.54966898389	13	9
6.54983526072	9	8
6.56762927373	11	7
6.57262232343	12	2
6.57700300296	9	6
6.58902578299	7	1
6.59661210354	11	1
6.62197643868	14	1
6.62394649625	10	4
6.63099127696	9	8
6.65073921604	8	1
6.67350963461	13	4
6.70022182991	9	2
6.70425265372	8	8
6.71390550751	10	2
6.71539253526	8	5
6.71859992747	8	4
6.72261343959	8	1
6.73891768887	14	1
6.74191448062	10	4
6.74738381769	14	8
6.76192035371	10	6
6.77680341463	13	6
6.79504988452	10	3
6.80664771001	13	6
6.80968891133	7	4
6.81680362086	9	1
6.81722119842	13	6
6.8187119463	13	2
6.85674496486	8	2
6.87388175808	13	2
6.88253787178	8	1
6.88785531781	8	1
6.89699531088	12	4
6.90914731398	12	8
6.94031829876	8	1
6.95844789225	8	1
6.98682313264	14	1
7.01795629694	7	4
7.021350379	11	2
7.02144072083	10	1
7.0363063832	13	1
7.03965631455	7	7
7.04673491871	8	1
7.05077287484	10	2
7.0523436331	9	1
7.05701198876	11	2
7.06365141146	9	1
7.06744248852	12	2
7.0739824331	12	1
7.07645839124	10	7
7.08362133372	14	1
7.08531610806	12	4
7.09623020803	9	4
7.1005724565	10	5
7.10571619896	7	6
7.12922807056	12	2
7.14424304289	13	2
7.18205001238	11	3
7.18492376072	13	1
7.19063677507	9	3
7.19794905059	13	1
7.20239157035	8	1
7.20552856492	12	8
7.23489836249	13	4
7.23759230727	10	6
7.25940832488	10	7
7.27475533656	14	1
7.28817920762	9	9
7.28998113237	12	2
7.31107579587	12	8
7.32335810941	8	4
7.36072165847	14	3
7.36935843266	8	4
7.38940288517	10	3
7.3943695056	11	2
7.3967440854	8	3
7.41683350884	8	8
7.41955378537	11	4
7.42344066244	14	6
7.43143445206	9	5
7.43265319382	8	3
7.4444241949	9	4
7.45679989341	13	3
7.45916078097	12	3
7.46352954366	12	5
7.46397248283	8	4
7.4657584236	9	1
7.47271941302	10	2
7.47649083302	10	8
7.49717670693	12	7
7.49839876929	13	9
7.51279186999	9	4
7.51648627285	8	7
7.52305857288	14	5
7.53601175361	8	6
7.53696857158	8	7
7.54570385232	11	5
7.554782647	13	4
7.55498668376	7	7
7.56808429585	13	4
7.57305016342	14	8
7.60157412551	8	3
7.62155668576	14	2
7.64549396197	9	1
7.6468877028	14	3
7.65050442113	10	2
7.65132126907	8	5
7.68784261409	14	7
7.68801606517	9	3
7.68936506148	7	2
7.71223554096	10	7
7.73237065312	7	5
7.73241144139	14	1
7.7410266835	13	1
7.74766192083	13	2
7.75014638499	14	2
7.77145093523	14	4
7.78469345657	10	1
7.78899822042	11	3
7.82374724895	14	4
7.82442443545	12	9
7.84833611918	13	7
7.86091359662	8	3
7.86640501757	8	3
7.88073332317	14	1
7.88654033039	11	3
7.89076120541	7	5
7.89560558828	14	5
7.90339450304	14	1
7.91298388089	9	4
7.91836004765	12	2
7.91927818947	9	1
7.93047109425	10	1
7.93272144386	14	4
7.93793849955	8	3
7.94539630849	14	1
7.97126038665	13	1
7.97343334798	9	4
7.97908328901	12	4
7.98212268346	7	4
7.9913574137	13	2
8.00600472173	14	4
8.0427820279	12	3
8.0451651091	13	1
8.05154866855	9	7
8.05497383716	11	5
8.06588865279	10	7
8.06681727895	13	3
8.07630037278	10	1
8.07776330884	8	1
8.07794319959	11	3
8.08797678504	10	1
8.09506703391	11	5
8.09952200541	7	1
8.1519262758	9	2
8.16486004468	12	1
8.17067389234	11	5
8.17815445865	7	3
8.17984273939	14	4
8.18291987287	14	8
8.18441992209	8	3
8.21205156588	7	2
8.2184040596	13	2
8.24453972879	13	1
8.24497638935	7	5
8.25387641297	12	1
8.26269152739	10	6
8.26446455934	10	5
8.27316755068	10	3
8.30409881107	10	4
8.30423126201	14	4
8.31879463934	14	4
8.32047109365	7	7
8.33016310451	13	2
8.33330379336	12	6
8.3419388274	8	5
8.3434628719	8	1
8.34751038354	10	2
8.34773460355	11	1
8.36270235139	9	1
8.38330703594	14	2
8.40407934758	7	2
8.41140387881	8	5
8.42398215684	10	9
8.44975355126	11	3
8.45985094592	14	4
8.48320955826	11	2
8.48918683085	12	4
8.48972051386	7	2
8.49944928572	12	4
8.5078645674	9	1
8.50794007928	13	2
8.51091198374	12	3
8.51815605774	14	3
8.54821121765	14	1
8.55234954329	10	7
8.55350665952	13	2
8.56323618239	8	2
8.57834851519	14	4
8.58122484949	7	8
8.58704818432	10	2
8.60595774496	12	4
8.64897473364	9	3
8.64998465929	8	3
8.66205079942	10	1
8.67218627105	13	1
8.69056933175	9	2
8.69805253995	9	5
8.69805388286	14	1
8.71204103661	12	1
8.71673285321	10	3
8.72462632982	8	2
8.7257161552	13	5
8.72946264717	13	6
8.75142865606	13	4
8.76491819321	14	7
8.77643871673	12	1
8.7794205238	7	1
8.79161590181	9	4
8.79178056685	13	2
8.80173199198	12	1
8.80657449143	12	4
8.81477855897	11	2
8.83118987012	9	9
8.84041481234	11	3
8.84681849707	7	5
8.86807023358	10	1
8.87125598135	14	7
8.89429011648	11	1
8.90071974531	7	5
8.91197763953	13	1
8.9250419744	7	1
8.94199085191	8	4
8.95001422803	13	2
8.95630648016	8	3
8.95642630489	9	1
9.00473396568	10	5
9.01655892289	8	2
9.01982925973	13	1
9.02631435426	10	6
9.02634314508	9	7
9.04651342639	7	2
9.05868595353	10	1
9.05908260104	11	4
9.06387855675	10	6
9.07863539198	11	9
9.0867051511	10	4
9.09789369434	14	5
9.10354189314	8	5
9.1400346867	8	7
9.14885824521	9	3
9.1534734354	12	8
9.16386663397	14	1
9.16964967281	12	1
9.17222129381	11	2
9.18202701956	14	7
9.18890088357	13	1
9.21757842354	13	4
9.21955058785	10	9
9.24458586719	12	3
9.24800288399	12	9
9.24838883359	12	8
9.24951616679	13	7
9.25284053777	7	2
9.25316893655	7	2
9.25935500438	13	4
9.27701316605	14	8
9.28705332807	9	1
9.30793358516	12	1
9.33394059246	11	2
9.33453809478	13	1
9.35532937822	7	3
9.35617676303	14	9
9.36440274506	7	1
9.36507824585	7	1
9.38226527575	8	3
9.38348843085	10	3
9.390448168	8	3
9.39193545006	11	7
9.39909849972	13	3
9.39945575705	8	1
9.41251869544	8	8
9.42003979663	11	5
9.4279498517	8	1
9.4397737636	14	2
9.45479713169	11	2
9.45914971144	11	1
9.46069432085	10	5
9.47126372023	14	1
9.47798838597	12	1
9.51175038477	7	7
9.5136401253	10	6
9.5175485728	8	1
9.53331000851	14	1
9.53541127588	13	5
9.53819465704	7	6
9.56975873267	7	9
9.57790794483	13	2
9.58291801709	8	2
9.58606747044	7	8
9.58654546279	8	5
9.64115865979	10	1
9.65250079004	14	9
9.67939562201	7	5
9.68231779372	8	7
9.6923670574	14	1
9.70073536903	9	2
9.7175296086	10	1
9.71783465578	9	2
9.739892503	14	3
9.74209808263	8	4
9.7560851273	8	3
9.76399803018	12	4
9.76807401195	7	2
9.78283108396	13	2
9.78936831632	8	5
9.80260355044	10	8
9.81551047371	10	8
9.82995798372	13	7
9.8320429036	10	2
9.83702372422	14	3
9.91197014209	7	5
9.92226858281	14	1
9.94925761718	8	1
9.97345847894	10	1
9.97513346883	14	1
9.99844576675	12	3
10.0039682094	12	1
10.0077533397	11	2
10.0171162547	13	8
10.024326389	9	2
10.037457045	7	5
10.0710950563	12	1
10.0871065808	10	1
10.0938954791	7	9
10.0981983989	12	3
10.1118277294	10	3
10.113873626	9	1
10.1182702621	11	1
10.1192949486	7	3
10.1206728146	8	2
10.1264750528	10	1
10.141730503	7	3
10.1540905114	10	9
10.1690180778	11	3
10.1740241754	9	8
10.1750355908	8	3
10.1766068214	8	1
10.1768803028	12	4
10.1773989314	10	4
10.1856805793	13	2
10.1870798536	12	2
10.1910821589	8	4
10.1922481284	10	9
10.1967940302	7	5
10.2032385922	12	1
10.2086473386	11	3
10.2197150582	8	1
10.2363107026	7	4
10.238443558	13	1
10.2423274317	11	6
10.2465371487	14	9
10.2587413354	7	3
10.2597605438	9	3
10.2635885291	13	2
10.2667673362	11	5
10.2680074864	12	6
10.2717136077	7	7
10.2738112228	10	4
10.2756715698	9	3
10.278425656	10	8
10.301105988	13	2
10.3020408625	12	5
10.3143127931	13	1
10.3243139605	7	4
10.3253001546	13	4
10.3277451628	10	2
10.3452286606	8	3
10.357357618	7	4
10.3677646996	12	8
10.3697151489	14	5
10.3720903843	9	8
10.3765155377	10	7
10.3872641079	13	3
10.4032116949	8	3
10.4037907572	11	3
10.430298383	13	8
10.4360961151	13	6
10.437386723	14	1
10.4453106569	10	7
10.4542202258	10	3
10.4612381615	10	2
10.4647478155	9	4
10.4667347154	14	3
10.4846468303	11	1
10.4851444803	9	3
10.494629107	9	5
10.5150414338	11	6
10.517612822	11	3
10.5249448808	10	1
10.5383547957	7	1
10.5466099632	13	1
10.5671040845	13	8
10.5781149513	7	5
10.5923188897	10	8
10.5967793435	12	4
10.6043330638	10	2
10.6097583781	12	1
10.623108517	9	8
10.6364990715	12	6
10.6371541718	10	8
10.6593745252	11	2
10.6628680878	8	2
10.6682013471	11	2
10.6886111389	12	3
10.6937417183	11	2
10.7162687972	11	5
10.7186774999	8	3
10.7222267846	12	6
10.7416346173	7	1
10.7758402807	12	9
10.7777133706	8	1
10.7980688239	11	7
10.7998578824	7	5
10.8011521248	8	3
10.8031817651	7	1
10.8035715991	10	1
10.8172920211	13	8
10.8187693907	9	4
10.8233297215	13	3
10.827419233	8	1
10.8299524122	9	3
10.8333348651	14	7
10.83433913	8	8
10.8357346506	8	2
10.8514594316	11	3
10.8638551802	9	6
10.8689020965	13	2
10.8904986407	7	8
10.8993949185	11	3
10.9061911171	14	7
10.9067999899	11	9
10.9150176142	8	1
10.931711945	10	7
10.9449775906	8	2
10.9586031661	7	5
10.9742701648	7	2
10.9776002083	12	1
11.0011442628	7	1
11.0182153605	11	4
11.0249330882	12	4
11.048724653	12	1
11.0677883257	8	6
11.0694923261	12	6
11.0894147713	7	8
11.0996762113	14	2
11.1317396854	14	8
11.1361959669	9	7
11.1371712035	13	3
11.1606390815	8	5
11.1627646055	7	2
11.1658340767	9	3
11.1731569315	8	1
11.1938360865	12	7
11.2147168983	10	3
11.2220928666	9	2
11.2345944805	7	2
11.2654959312	9	2
11.2672721276	10	2
11.2838209013	8	2
11.2885687702	11	1
11.3547380132	7	7
11.3550188491	8	7
11.3723501697	8	2
11.3731500414	9	3
11.3755826241	10	9
11.3881800124	7	6
11.404813988	14	4
11.4141870296	7	3
11.4172003904	9	3
11.4173700944	13	1
11.424154092	10	3
11.432708025	8	1
11.4373713506	9	6
11.4588883432	9	5
11.481364765	7	4
11.481487314	12	1
11.5144496147	7	2
11.5155081936	9	2
11.5283551618	7	4
11.5454101453	13	1
11.5510427768	12	6
11.5529726151	9	3
11.5634107374	13	1
11.5643636591	12	4
11.5776065047	10	1
11.5976927387	12	7
11.5995700135	12	5
11.6095149116	9	8
11.6262046026	9	5
11.6315694435	9	4
11.6497345607	14	3
11.6517684694	14	1
11.653037511	7	2
11.6566723575	14	4
11.6620352583	13	2
11.6785174995	7	9
11.697999927	12	6
11.7133892037	12	2
11.7216011686	12	4
11.7384090367	8	4
11.7458493978	14	2
11.7483886015	10	3
11.750052511	14	1
11.7512605214	9	4
11.7587739174	7	3
11.7617366131	7	2
11.7621916972	14	3
11.7716879909	7	7
11.7865729716	7	4
11.7887197624	10	5
11.7918407991	11	2
11.8462180045	10	2
11.848384159	11	1
11.8661497335	14	2
11.8738054601	11	1
11.9063455609	8	1
11.9139722328	13	3
11.9151321852	7	1
11.9187075671	13	9
11.9256415216	12	4
11.9276195456	7	2
11.9463879136	10	2
11.9530439864	11	8
11.971947082	9	5
11.9727557881	7	2
11.9758832516	11	8
11.9769735507	8	3
11.9868457585	9	1
12.0013587746	12	3
12.0185919254	11	1
12.0190589034	10	1
12.0280592982	13	1
12.0330663039	11	1
12.0615171739	8	9
12.1008512411	8	4
12.106030861	10	3
12.1086099099	7	1
12.1191592942	8	3
12.1207306889	11	3
12.1263884728	14	4
12.1475921547	8	1
12.158330624	13	1
12.1655333303	9	1
12.1788031276	8	9
12.1799004596	10	3
12.19187638	8	2
12.2131889686	13	1
12.2391031496	11	5
12.2415847566	9	2
12.2544220955	10	8
12.2706865307	12	1
12.2818154022	12	5
12.3262061711	11	3
12.3304109568	11	1
12.3347629935	11	2
12.3643120997	12	1
12.3977925368	9	2
12.4135800664	13	7
12.4148449758	13	1
12.4328760934	13	8
12.4363267305	14	5
12.4391030358	9	6
12.4501198198	11	4
12.4600301922	13	3
12.4700466409	12	1
12.4944234418	13	7
12.4962470892	8	8
12.4972103321	7	5
12.5172085642	12	2
12.5328524123	10	3
12.575121559	7	3
12.6011327215	9	7
12.6016451578	14	1
12.6042862344	14	1
12.6124873958	9	5
12.6220287624	12	3
12.6221703935	9	4
12.6319983066	8	5
12.6343648104	9	4
12.645536832	9	6
12.6516622403	9	8
12.6547262765	10	6
12.6719396145	9	9
12.7048885583	9	3
12.7059783674	9	2
12.7176258657	10	7
12.7312165475	7	7
12.7861145908	11	4
12.7942617856	9	5
12.8218961739	13	2
12.8281061707	9	8
12.8350304905	14	7
12.8422604426	7	1
12.8712577054	12	3
12.8777348217	11	6
12.886320443	9	4
12.8898076256	11	1
12.8946689076	11	2
12.904470066	10	6
12.9069739926	14	9
12.9132564715	12	1
